submitted_name	matched_name	label
Crocidura_nimbae	Crocidura nimbae	Crocidura_nimbae
Crocidura_nanilla	Crocidura nanilla	Crocidura_nanilla
Crocidura_parvipes	Crocidura parvipes	Crocidura_parvipes
Crocidura_lamottei	Crocidura lamottei	Crocidura_lamottei
Crocidura_crenata	Crocidura crenata	Crocidura_crenata
Crocidura_grassei	Crocidura grassei	Crocidura_grassei
Crocidura_flavescens	Crocidura flavescens	Crocidura_flavescens
Crocidura_hirta	Crocidura hirta	Crocidura_hirta
Crocidura_viaria	Crocidura viaria	Crocidura_viaria
Crocidura_fulvastra	Crocidura fulvastra	Crocidura_fulvastra
Crocidura_mutesae	Crocidura mutesae	Crocidura_mutesae
Crocidura_goliath	Crocidura goliath	Crocidura_goliath
Crocidura_olivieri	Crocidura olivieri	Crocidura_olivieri
Crocidura_russula	Crocidura russula	Crocidura_russula
Crocidura_pachyura	Crocidura pachyura	Crocidura_pachyura
Crocidura_niobe	Crocidura niobe	Crocidura_niobe
Crocidura_baileyi	Crocidura baileyi	Crocidura_baileyi
Crocidura_thalia	Crocidura thalia	Crocidura_thalia
Crocidura_glassi	Crocidura glassi	Crocidura_glassi
Crocidura_mdumai	Crocidura mdumai	Crocidura_mdumai
Crocidura_munissii	Crocidura munissii	Crocidura_munissii
Crocidura_montis	Crocidura montis	Crocidura_montis
Crocidura_monax	Crocidura monax	Crocidura_monax
Crocidura_newmarki	Crocidura newmarki	Crocidura_newmarki
Crocidura_luna	Crocidura luna	Crocidura_luna
Crocidura_macmillani	Crocidura macmillani	Crocidura_macmillani
Crocidura_zimmermanni	Crocidura zimmermanni	Crocidura_zimmermanni
Crocidura_sicula	Crocidura sicula	Crocidura_sicula
Crocidura_tarfayensis	Crocidura tarfayensis	Crocidura_tarfayensis
Crocidura_canariensis	Crocidura canariensis	Crocidura_canariensis
Crocidura_leucodon	Crocidura leucodon	Crocidura_leucodon
Crocidura_obscurior	Crocidura obscurior	Crocidura_obscurior
Crocidura_levicula	Crocidura levicula	Crocidura_levicula
Crocidura_musseri	Crocidura musseri	Crocidura_musseri
Crocidura_elongata	Crocidura elongata	Crocidura_elongata
Crocidura_lea	Crocidura lea	Crocidura_lea
Crocidura_rhoditis	Crocidura rhoditis	Crocidura_rhoditis
Crocidura_batakorum	Crocidura batakorum	Crocidura_batakorum
Diplomesodon_pulchellum	Diplomesodon pulchellum	Diplomesodon_pulchellum
Crocidura_horsfieldii	Crocidura horsfieldii	Crocidura_horsfieldii
Crocidura_hikmiya	Crocidura hikmiya	Crocidura_hikmiya
Crocidura_miya	Crocidura miya	Crocidura_miya
Crocidura_sokolovi	Crocidura sokolovi	Crocidura_sokolovi
Crocidura_tanakae	Crocidura tanakae	Crocidura_tanakae
Crocidura_zaitsevi	Crocidura zaitsevi	Crocidura_zaitsevi
Crocidura_attenuata	Crocidura attenuata	Crocidura_attenuata
Crocidura_neglecta	Crocidura neglecta	Crocidura_neglecta
Crocidura_rapax	Crocidura rapax	Crocidura_rapax
Crocidura_lasiura	Crocidura lasiura	Crocidura_lasiura
Crocidura_dsinezumi	Crocidura dsinezumi	Crocidura_dsinezumi
Crocidura_indochinensis	Crocidura indochinensis	Crocidura_indochinensis
Crocidura_wuchihensis	Crocidura wuchihensis	Crocidura_wuchihensis
Crocidura_phuquocensis	Crocidura phuquocensis	Crocidura_phuquocensis
Crocidura_fuliginosa	Crocidura fuliginosa	Crocidura_fuliginosa
Crocidura_monticola	Crocidura monticola	Crocidura_monticola
Crocidura_watasei	Crocidura watasei	Crocidura_watasei
Crocidura_beccarii	Crocidura beccarii	Crocidura_beccarii
Crocidura_lepidura	Crocidura lepidura	Crocidura_lepidura
Crocidura_brunnea	Crocidura brunnea	Crocidura_brunnea
Crocidura_orientalis	Crocidura orientalis	Crocidura_orientalis
Crocidura_nigripes	Crocidura nigripes	Crocidura_nigripes
Crocidura_ninoyi	Crocidura ninoyi	Crocidura_ninoyi
Crocidura_foetida	Crocidura foetida	Crocidura_foetida
Crocidura_beatus	Crocidura beatus	Crocidura_beatus
Crocidura_grayi	Crocidura grayi	Crocidura_grayi
Crocidura_mindorus	Crocidura mindorus	Crocidura_mindorus
Crocidura_negrina	Crocidura negrina	Crocidura_negrina
Crocidura_panayensis	Crocidura panayensis	Crocidura_panayensis
Crocidura_palawanensis	Crocidura palawanensis	Crocidura_palawanensis
Crocidura_negligens	Crocidura negligens	Crocidura_negligens
Crocidura_malayana	Crocidura malayana	Crocidura_malayana
Crocidura_abscondita	Crocidura absconditus	Crocidura_absconditus
Crocidura_paradoxura	Crocidura paradoxura	Crocidura_paradoxura
Crocidura_zarudnyi	Crocidura zarudnyi	Crocidura_zarudnyi
Crocidura_shantungensis	Crocidura shantungensis	Crocidura_shantungensis
Crocidura_sibirica	Crocidura sibirica	Crocidura_sibirica
Crocidura_suaveolens	Crocidura suaveolens	Crocidura_suaveolens
Crocidura_caspica	Crocidura caspica	Crocidura_caspica
Crocidura_aleksandrisi	Crocidura aleksandrisi	Crocidura_aleksandrisi
Notiosorex_cockrumi	Notiosorex cockrumi	Notiosorex_cockrumi
Notiosorex_crawfordi	Notiosorex crawfordi	Notiosorex_crawfordi
Megasorex_gigas	Megasorex gigas	Megasorex_gigas
Neomys_fodiens	Neomys fodiens	Neomys_fodiens
Neomys_teres	Neomys teres	Neomys_teres
Neomys_anomalus	Neomys anomalus	Neomys_anomalus
Chodsigoa_sodalis	Chodsigoa sodalis	Chodsigoa_sodalis
Chodsigoa_parca	Chodsigoa parca	Chodsigoa_parca
Chodsigoa_caovansunga	Chodsigoa caovansunga	Chodsigoa_caovansunga
Chodsigoa_hypsibia	Chodsigoa hypsibia	Chodsigoa_hypsibia
Soriculus_nigrescens	Soriculus nigrescens	Soriculus_nigrescens
Nectogale_elegans	Nectogale elegans	Nectogale_elegans
Chimarrogale_phaeura	Chimarrogale phaeura	Chimarrogale_phaeura
Chimarrogale_platycephalus	Chimarrogale platycephalus	Chimarrogale_platycephalus
Chimarrogale_styani	Chimarrogale styani	Chimarrogale_styani
Chimarrogale_himalayica	Chimarrogale himalayica	Chimarrogale_himalayica
Episoriculus_caudatus	Episoriculus caudatus	Episoriculus_caudatus
Episoriculus_leucops	Episoriculus leucops	Episoriculus_leucops
Episoriculus_macrurus	Episoriculus macrurus	Episoriculus_macrurus
Episoriculus_fumidus	Episoriculus fumidus	Episoriculus_fumidus
Anourosorex_squamipes	Anourosorex squamipes	Anourosorex_squamipes
Anourosorex_yamashinai	Anourosorex yamashinai	Anourosorex_yamashinai
Blarinella_wardi	Blarinella wardi	Blarinella_wardi
Blarinella_quadraticauda	Blarinella quadraticauda	Blarinella_quadraticauda
Blarinella_griselda	Blarinella griselda	Blarinella_griselda
Cryptotis_mexicana	Cryptotis mexicana	Cryptotis_mexicana
Cryptotis_nelsoni	Cryptotis nelsoni	Cryptotis_nelsoni
Cryptotis_obscura	Cryptotis obscura	Cryptotis_obscura
Cryptotis_phillipsii	Cryptotis phillipsii	Cryptotis_phillipsii
Cryptotis_magna	Cryptotis magna	Cryptotis_magna
Cryptotis_alticola	Cryptotis alticola	Cryptotis_alticola
Cryptotis_peregrina	Cryptotis peregrina	Cryptotis_peregrina
Cryptotis_goldmani	Cryptotis goldmani	Cryptotis_goldmani
Cryptotis_mayensis	Cryptotis mayensis	Cryptotis_mayensis
Cryptotis_parva	Cryptotis parva	Cryptotis_parva
Blarina_hylophaga	Blarina hylophaga	Blarina_hylophaga
Blarina_brevicauda	Blarina brevicauda	Blarina_brevicauda
Blarina_carolinensis	Blarina carolinensis	Blarina_carolinensis
Cryptotis_gracilis	Cryptotis gracilis	Cryptotis_gracilis
Cryptotis_nigrescens	Cryptotis nigrescens	Cryptotis_nigrescens
Sorex_hoyi	Sorex hoyi	Sorex_hoyi
Sorex_monticolus	Sorex monticolus	Sorex_monticolus
Sorex_bairdi	Sorex bairdi	Sorex_bairdi
Sorex_pacificus	Sorex pacificus	Sorex_pacificus
Sorex_sonomae	Sorex sonomae	Sorex_sonomae
Sorex_palustris	Sorex palustris	Sorex_palustris
Sorex_bendirii	Sorex bendirii	Sorex_bendirii
Sorex_neomexicanus	Sorex neomexicanus	Sorex_neomexicanus
Sorex_ornatus	Sorex ornatus	Sorex_ornatus
Sorex_vagrans	Sorex vagrans	Sorex_vagrans
Sorex_fumeus	Sorex fumeus	Sorex_fumeus
Sorex_dispar	Sorex dispar	Sorex_dispar
Sorex_nanus	Sorex nanus	Sorex_nanus
Sorex_tenellus	Sorex tenellus	Sorex_tenellus
Sorex_cinereus	Sorex cinereus	Sorex_cinereus
Sorex_milleri	Sorex milleri	Sorex_milleri
Sorex_emarginatus	Sorex emarginatus	Sorex_emarginatus
Sorex_longirostris	Sorex longirostris	Sorex_longirostris
Sorex_haydeni	Sorex haydeni	Sorex_haydeni
Sorex_lyelli	Sorex lyelli	Sorex_lyelli
Sorex_leucogaster	Sorex leucogaster	Sorex_leucogaster
Sorex_ugyunak	Sorex ugyunak	Sorex_ugyunak
Sorex_pribilofensis	Sorex pribilofensis	Sorex_pribilofensis
Sorex_camtschatica	Sorex camtschatica	Sorex_camtschatica
Sorex_jacksoni	Sorex jacksoni	Sorex_jacksoni
Sorex_portenkoi	Sorex portenkoi	Sorex_portenkoi
Sorex_preblei	Sorex preblei	Sorex_preblei
Sorex_rohweri	Sorex rohweri	Sorex_rohweri
Sorex_arizonae	Sorex arizonae	Sorex_arizonae
Sorex_trowbridgii	Sorex trowbridgii	Sorex_trowbridgii
Sorex_saussurei	Sorex saussurei	Sorex_saussurei
Sorex_alpinus	Sorex alpinus	Sorex_alpinus
Sorex_cylindricauda	Sorex cylindricauda	Sorex_cylindricauda
Sorex_bedfordiae	Sorex bedfordiae	Sorex_bedfordiae
Sorex_excelsus	Sorex excelsus	Sorex_excelsus
Sorex_roboratus	Sorex roboratus	Sorex_roboratus
Sorex_raddei	Sorex raddei	Sorex_raddei
Sorex_gracillimus	Sorex gracillimus	Sorex_gracillimus
Sorex_minutissimus	Sorex minutissimus	Sorex_minutissimus
Sorex_yukonicus	Sorex yukonicus	Sorex_yukonicus
Sorex_hosonoi	Sorex hosonoi	Sorex_hosonoi
Sorex_thibetanus	Sorex thibetanus	Sorex_thibetanus
Sorex_mirabilis	Sorex mirabilis	Sorex_mirabilis
Sorex_minutus	Sorex minutus	Sorex_minutus
Sorex_volnuchini	Sorex volnuchini	Sorex_volnuchini
Sorex_isodon	Sorex isodon	Sorex_isodon
Sorex_unguiculatus	Sorex unguiculatus	Sorex_unguiculatus
Sorex_shinto	Sorex shinto	Sorex_shinto
Sorex_caecutiens	Sorex caecutiens	Sorex_caecutiens
Sorex_samniticus	Sorex samniticus	Sorex_samniticus
Sorex_tundrensis	Sorex tundrensis	Sorex_tundrensis
Sorex_asper	Sorex asper	Sorex_asper
Sorex_daphaenodon	Sorex daphaenodon	Sorex_daphaenodon
Sorex_antinorii	Sorex antinorii	Sorex_antinorii
Sorex_satunini	Sorex satunini	Sorex_satunini
Sorex_granarius	Sorex granarius	Sorex_granarius
Sorex_araneus	Sorex araneus	Sorex_araneus
Sorex_coronatus	Sorex coronatus	Sorex_coronatus
Sorex_maritimensis	Sorex maritimensis	Sorex_maritimensis
Sorex_arcticus	Sorex arcticus	Sorex_arcticus
Hylomys_megalotis	Hylomys megalotis	Hylomys_megalotis
Neotetracus_sinensis	Neotetracus sinensis	Neotetracus_sinensis
Hylomys_parvus	Hylomys parvus	Hylomys_parvus
Hylomys_suillus	Hylomys suillus	Hylomys_suillus
Neohylomys_hainanensis	Neohylomys hainanensis	Neohylomys_hainanensis
Podogymnura_truei	Podogymnura truei	Podogymnura_truei
Echinosorex_gymnura	Echinosorex gymnura	Echinosorex_gymnura
Erinaceus_roumanicus	Erinaceus roumanicus	Erinaceus_roumanicus
Erinaceus_concolor	Erinaceus concolor	Erinaceus_concolor
Erinaceus_europaeus	Erinaceus europaeus	Erinaceus_europaeus
Erinaceus_amurensis	Erinaceus amurensis	Erinaceus_amurensis
Paraechinus_aethiopicus	Paraechinus aethiopicus	Paraechinus_aethiopicus
Paraechinus_hypomelas	Paraechinus hypomelas	Paraechinus_hypomelas
Hemiechinus_auritus	Hemiechinus auritus	Hemiechinus_auritus
Mesechinus_dauuricus	Mesechinus dauuricus	Mesechinus_dauuricus
Mesechinus_hughi	Mesechinus hughi	Mesechinus_hughi
Atelerix_algirus	Atelerix algirus	Atelerix_algirus
Atelerix_albiventris	Atelerix albiventris	Atelerix_albiventris
Atelerix_frontalis	Atelerix frontalis	Atelerix_frontalis
Neurotrichus_gibbsii	Neurotrichus gibbsii	Neurotrichus_gibbsii
Desmana_moschata	Desmana moschata	Desmana_moschata
Galemys_pyrenaicus	Galemys pyrenaicus	Galemys_pyrenaicus
Scapanulus_oweni	Scapanulus oweni	Scapanulus_oweni
Scapanus_latimanus	Scapanus latimanus	Scapanus_latimanus
Scapanus_townsendii	Scapanus townsendii	Scapanus_townsendii
Scapanus_orarius	Scapanus orarius	Scapanus_orarius
Scalopus_aquaticus	Scalopus aquaticus	Scalopus_aquaticus
Parascalops_breweri	Parascalops breweri	Parascalops_breweri
Condylura_cristata	Condylura cristata	Condylura_cristata
Talpa_altaica	Talpa altaica	Talpa_altaica
Talpa_stankovici	Talpa stankovici	Talpa_stankovici
Talpa_levantis	Talpa levantis	Talpa_levantis
Talpa_romana	Talpa romana	Talpa_romana
Talpa_caeca	Talpa caeca	Talpa_caeca
Talpa_occidentalis	Talpa occidentalis	Talpa_occidentalis
Talpa_europaea	Talpa europaea	Talpa_europaea
Talpa_caucasica	Talpa caucasica	Talpa_caucasica
Euroscaptor_mizura	Euroscaptor mizura	Euroscaptor_mizura
Mogera_robusta	Mogera robusta	Mogera_robusta
Mogera_wogura	Mogera wogura	Mogera_wogura
Mogera_tokudae	Mogera tokudae	Mogera_tokudae
Mogera_imaizumii	Mogera imaizumii	Mogera_imaizumii
Mogera_insularis	Mogera insularis	Mogera_insularis
Mogera_kanoana	Mogera kanoana	Mogera_kanoana
Scaptochirus_moschatus	Scaptochirus moschatus	Scaptochirus_moschatus
Euroscaptor_longirostris	Euroscaptor longirostris	Euroscaptor_longirostris
Euroscaptor_klossi	Euroscaptor klossi	Euroscaptor_klossi
Euroscaptor_parvidens	Euroscaptor parvidens	Euroscaptor_parvidens
Parascaptor_leucura	Parascaptor leucura	Parascaptor_leucura
Scaptonyx_fusicaudus	Scaptonyx fusicaudus	Scaptonyx_fusicaudus
Urotrichus_talpoides	Urotrichus talpoides	Urotrichus_talpoides
Dymecodon_pilirostris	Dymecodon pilirostris	Dymecodon_pilirostris
Uropsilus_andersoni	Uropsilus andersoni	Uropsilus_andersoni
Uropsilus_aequodonenia	Uropsilus aequodonenia	Uropsilus_aequodonenia
Uropsilus_gracilis	Uropsilus gracilis	Uropsilus_gracilis
Uropsilus_soricipes	Uropsilus soricipes	Uropsilus_soricipes
Uropsilus_investigator	Uropsilus investigator	Uropsilus_investigator
Dasypus_kappleri	Dasypus kappleri	Dasypus_kappleri
Dasypus_novemcinctus	Dasypus novemcinctus	Dasypus_novemcinctus
Zaedyus_pichiy	Zaedyus pichiy	Zaedyus_pichiy
Euphractus_sexcinctus	Euphractus sexcinctus	Euphractus_sexcinctus
Chaetophractus_vellerosus	Chaetophractus vellerosus	Chaetophractus_vellerosus
Chaetophractus_villosus	Chaetophractus villosus	Chaetophractus_villosus
Chlamyphorus_truncatus	Chlamyphorus truncatus	Chlamyphorus_truncatus
Calyptophractus_retusus	Calyptophractus retusus	Calyptophractus_retusus
Tolypeutes_matacus	Tolypeutes matacus	Tolypeutes_matacus
Priodontes_maximus	Priodontes maximus	Priodontes_maximus
Cabassous_unicinctus	Cabassous unicinctus	Cabassous_unicinctus
Mylodon_darwinii_Mylodontidae_PILOSA	Mylodon darwinii	Mylodon_darwinii
Choloepus_hoffmanni	Choloepus hoffmanni	Choloepus_hoffmanni
Choloepus_didactylus	Choloepus didactylus	Choloepus_didactylus
Nothrotheriops_shastensis_Nothrotheriidae_PILOSA	Nothrotheriops shastensis	Nothrotheriops_shastensis
Bradypus_tridactylus	Bradypus tridactylus	Bradypus_tridactylus
Bradypus_variegatus	Bradypus variegatus	Bradypus_variegatus
Bradypus_torquatus	Bradypus torquatus	Bradypus_torquatus
Cyclopes_didactylus	Cyclopes didactylus	Cyclopes_didactylus
Myrmecophaga_tridactyla	Myrmecophaga tridactyla	Myrmecophaga_tridactyla
Tamandua_tetradactyla	Tamandua tetradactyla	Tamandua_tetradactyla
Hydrodamalis_gigas	Hydrodamalis gigas	Hydrodamalis_gigas
Dugong_dugon	Dugong dugon	Dugong_dugon
Trichechus_manatus	Trichechus manatus	Trichechus_manatus
Trichechus_inunguis	Trichechus inunguis	Trichechus_inunguis
Trichechus_senegalensis	Trichechus senegalensis	Trichechus_senegalensis
Dendrohyrax_dorsalis	Dendrohyrax dorsalis	Dendrohyrax_dorsalis
Heterohyrax_brucei	Heterohyrax brucei	Heterohyrax_brucei
Procavia_capensis	Procavia capensis	Procavia_capensis
Mammut_americanum_Mammutidae_PROBOSCIDEA	Mammut americanum	Mammut_americanum
Loxodonta_africana	Loxodonta africana	Loxodonta_africana
Mammuthus_primigenius_Mammutidae_PROBOSCIDEA	Mammuthus primigenius	Mammuthus_primigenius
Mammuthus_columbi_Mammutidae_PROBOSCIDEA	Mammuthus columbi	Mammuthus_columbi
Elephas_antiquus	Elephas antiquus	Elephas_antiquus
Elephas_cypriotes	Elephas cypriotes	Elephas_cypriotes
Elephas_maximus	Elephas maximus	Elephas_maximus
Orycteropus_afer	Orycteropus afer	Orycteropus_afer
Potamogale_velox	Potamogale velox	Potamogale_velox
Micropotamogale_lamottei	Micropotamogale lamottei	Micropotamogale_lamottei
Setifer_setosus	Setifer setosus	Setifer_setosus
Echinops_telfairi	Echinops telfairi	Echinops_telfairi
Hemicentetes_semispinosus	Hemicentetes semispinosus	Hemicentetes_semispinosus
Tenrec_ecaudatus	Tenrec ecaudatus	Tenrec_ecaudatus
Microgale_talazaci	Microgale talazaci	Microgale_talazaci
Limnogale_mergulus	Limnogale mergulus	Limnogale_mergulus
Microgale_brevicaudata	Microgale brevicaudata	Microgale_brevicaudata
Microgale_grandidieri	Microgale grandidieri	Microgale_grandidieri
Microgale_cowani	Microgale cowani	Microgale_cowani
Microgale_majori	Microgale majori	Microgale_majori
Microgale_principula	Microgale principula	Microgale_principula
Microgale_longicaudata	Microgale longicaudata	Microgale_longicaudata
Microgale_pusilla	Microgale pusilla	Microgale_pusilla
Geogale_aurita	Geogale aurita	Geogale_aurita
Oryzorictes_hova	Oryzorictes hova	Oryzorictes_hova
Eremitalpa_granti	Eremitalpa granti	Eremitalpa_granti
Chrysochloris_stuhlmanni	Chrysochloris stuhlmanni	Chrysochloris_stuhlmanni
Chrysochloris_asiatica	Chrysochloris asiatica	Chrysochloris_asiatica
Cryptochloris_wintoni	Cryptochloris wintoni	Cryptochloris_wintoni
Amblysomus_hottentotus	Amblysomus hottentotus	Amblysomus_hottentotus
Amblysomus_marleyi	Amblysomus marleyi	Amblysomus_marleyi
Neamblysomus_julianae	Neamblysomus julianae	Neamblysomus_julianae
Neamblysomus_gunningi	Neamblysomus gunningi	Neamblysomus_gunningi
Carpitalpa_arendsi	Carpitalpa arendsi	Carpitalpa_arendsi
Amblysomus_septentrionalis	Amblysomus septentrionalis	Amblysomus_septentrionalis
Chlorotalpa_sclateri	Chlorotalpa sclateri	Chlorotalpa_sclateri
Chlorotalpa_duthieae	Chlorotalpa duthieae	Chlorotalpa_duthieae
Calcochloris_obtusirostris	Calcochloris obtusirostris	Calcochloris_obtusirostris
Chrysospalax_trevelyani	Chrysospalax trevelyani	Chrysospalax_trevelyani
Rhynchocyon_petersi	Rhynchocyon petersi	Rhynchocyon_petersi
Rhynchocyon_cirnei	Rhynchocyon cirnei	Rhynchocyon_cirnei
Rhynchocyon_udzungwensis	Rhynchocyon udzungwensis	Rhynchocyon_udzungwensis
Elephantulus_edwardii	Elephantulus edwardii	Elephantulus_edwardii
Elephantulus_myurus	Elephantulus myurus	Elephantulus_myurus
Elephantulus_rupestris	Elephantulus rupestris	Elephantulus_rupestris
Elephantulus_intufi	Elephantulus intufi	Elephantulus_intufi
Elephantulus_rufescens	Elephantulus rufescens	Elephantulus_rufescens
Elephantulus_brachyrhynchus	Elephantulus brachyrhynchus	Elephantulus_brachyrhynchus
Elephantulus_rozeti	Elephantulus rozeti	Elephantulus_rozeti
Petrodromus_tetradactylus	Petrodromus tetradactylus	Petrodromus_tetradactylus
Macroscelides_flavicaudatus	Macroscelides flavicaudatus	Macroscelides_flavicaudatus
Macroscelides_proboscideus	Macroscelides proboscideus	Macroscelides_proboscideus
Macroscelides_micus	Macroscelides micus	Macroscelides_micus
Caenolestes_fuliginosus	Caenolestes fuliginosus	Caenolestes_fuliginosus
Caenolestes_caniventer	Caenolestes caniventer	Caenolestes_caniventer
Caenolestes_sangay	Caenolestes sangay	Caenolestes_sangay
Caenolestes_convelatus	Caenolestes convelatus	Caenolestes_convelatus
Lestoros_inca	Lestoros inca	Lestoros_inca
Rhyncholestes_raphanurus	Rhyncholestes raphanurus	Rhyncholestes_raphanurus
Caluromysiops_irrupta	Caluromysiops irrupta	Caluromysiops_irrupta
Caluromys_philander	Caluromys philander	Caluromys_philander
Caluromys_derbianus	Caluromys derbianus	Caluromys_derbianus
Caluromys_lanatus	Caluromys lanatus	Caluromys_lanatus
Glironia_venusta	Glironia venusta	Glironia_venusta
Hyladelphys_kalinowskii	Hyladelphys kalinowskii	Hyladelphys_kalinowskii
Marmosops_impavidus	Marmosops impavidus	Marmosops_impavidus
Marmosops_noctivagus	Marmosops noctivagus	Marmosops_noctivagus
Marmosops_invictus	Marmosops invictus	Marmosops_invictus
Marmosops_incanus	Marmosops incanus	Marmosops_incanus
Marmosops_paulensis	Marmosops paulensis	Marmosops_paulensis
Marmosops_parvidens	Marmosops parvidens	Marmosops_parvidens
Marmosops_pinheiroi	Marmosops pinheiroi	Marmosops_pinheiroi
Marmosops_pakaraimae	Marmosops pakaraimae	Marmosops_pakaraimae
Cryptonanus_guahybae	Cryptonanus guahybae	Cryptonanus_guahybae
Cryptonanus_unduaviensis	Cryptonanus unduaviensis	Cryptonanus_unduaviensis
Cryptonanus_agricolai	Cryptonanus agricolai	Cryptonanus_agricolai
Cryptonanus_chacoensis	Cryptonanus chacoensis	Cryptonanus_chacoensis
Lestodelphys_halli	Lestodelphys halli	Lestodelphys_halli
Thylamys_macrurus	Thylamys macrurus	Thylamys_macrurus
Thylamys_cinderella	Thylamys cinderella	Thylamys_cinderella
Thylamys_sponsorius	Thylamys sponsorius	Thylamys_sponsorius
Thylamys_venustus	Thylamys venustus	Thylamys_venustus
Thylamys_tatei	Thylamys tatei	Thylamys_tatei
Thylamys_pallidior	Thylamys pallidior	Thylamys_pallidior
Thylamys_elegans	Thylamys elegans	Thylamys_elegans
Thylamys_citellus	Thylamys citellus	Thylamys_citellus
Thylamys_pulchellus	Thylamys pulchellus	Thylamys_pulchellus
Thylamys_pusillus	Thylamys pusillus	Thylamys_pusillus
Thylamys_karimii	Thylamys karimii	Thylamys_karimii
Thylamys_velutinus	Thylamys velutinus	Thylamys_velutinus
Gracilinanus_emiliae	Gracilinanus emiliae	Gracilinanus_emiliae
Gracilinanus_microtarsus	Gracilinanus microtarsus	Gracilinanus_microtarsus
Gracilinanus_agilis	Gracilinanus agilis	Gracilinanus_agilis
Gracilinanus_peruanus	Gracilinanus peruanus	Gracilinanus_peruanus
Gracilinanus_aceramarcae	Gracilinanus aceramarcae	Gracilinanus_aceramarcae
Metachirus_nudicaudatus	Metachirus nudicaudatus	Metachirus_nudicaudatus
