parent,node,branch.length,label,Brownian,Median,95%CI_Low,95%CI_High,Branch,Branch_midpoint_height,Orig_len,Rate,sqrt.rate
2253,2255,7.22199e-5,n479,7.51889,7.51969,7.16262,7.87279,n479->n477,91.15,0.1,0.421208,0.1
2251,2256,0.598625,n480,7.33285,7.33221,6.60647,8.06746,n480->n475,78.8,7,4.58349,7
2246,2257,2.94206,n481,6.62632,6.61813,6.06542,7.17782,n481->n470,70.9,34.2,4.59707,34.2
2239,2258,2.8057,n482,5.88025,5.79302,4.83788,6.76323,n482->n463,42.45,33.9,4.50909,33.9
2258,2259,0.207649,n483,5.94646,5.87935,4.97029,6.80039,n483->n482,61.45,4.1,3.52728,4.1
2259,2260,2.38642,n484,6.2137,6.17202,5.17971,7.13446,n484->n483,71.55,16.1,6.03432,16.1
2259,2261,0.00121549,n485,5.94493,5.88596,4.96124,6.8265,n485->n483,65.2,3.4,0.296349,3.4
2261,2262,2.09456,n486,6.19252,6.16014,5.24653,7.04497,n486->n485,75.3,16.8,5.53426,16.8
2258,2263,4.98665,n487,5.39444,5.36996,4.58097,6.16375,n487->n482,66.55,14.3,9.2556,14.3
2263,2264,3.38385e-4,n488,5.38943,5.36647,4.57998,6.15762,n488->n487,73.85,0.3,0.526396,0.3
2264,2265,0.721841,n489,5.57561,5.52744,4.86114,6.18716,n489->n488,76.85,5.7,5.57765,5.7
2265,2266,0.0483785,n490,5.63941,5.56911,4.94898,6.18917,n490->n489,80.85,2.3,2.27316,2.3
2266,2267,0.00229708,n491,5.628,5.56002,4.93235,6.18372,n491->n490,82.1,0.2,1.67974,0.2
2266,2268,33.5625,n492,6.60974,6.66666,6.08399,7.15528,n492->n490,87.7,11.4,26.8932,11.4
2142,2269,0.859366,n493,5.52255,5.52421,4.25491,6.58723,n493->n366,36.65,59.9,1.87734,59.9
2269,2270,1.41884,n494,5.74262,5.74987,4.93506,6.53979,n494->n493,69.35,5.5,7.96074,5.5
2270,2271,0.00482522,n495,5.75687,5.76303,4.96757,6.54839,n495->n494,72.3,0.4,1.72146,0.4
1777,2272,2.57384,n496,6.96701,5.32327,3.35465,7.0233,n496->n1,6.35,8.3,8.72809,8.3
2272,2273,0.479557,n497,7.40598,5.45446,3.0654,11.198,n497->n496,12,3,6.26653,3
2273,2274,598.733,n498,7.48003,10.0901,4.69652,11.9836,n498->n497,13.6,0.2,857.57,0.2
2274,2275,21.4194,n499,7.84108,10.967,7.53127,12.8796,n499->n498,14.3,1.2,66.2187,1.2
2275,2276,2.09097,n500,10.0462,11.2409,9.84575,12.5954,n500->n499,21.25,12.7,6.35975,12.7
2276,2277,0.0060206,n501,10.4519,11.2556,9.9323,12.5387,n501->n500,29.05,2.9,0.714149,2.9
2277,2278,0.227941,n502,11.2568,11.346,9.97726,12.641,n502->n501,33.6,6.2,3.00527,6.2
2278,2279,14.7115,n503,10.6247,10.6194,9.16431,12.0901,n503->n502,43.15,12.9,16.7379,12.9
2279,2280,0.195423,n504,10.8148,10.5357,9.75632,11.6078,n504->n503,60.05,20.9,1.51559,20.9
2280,2281,3.51125e-4,n505,10.8085,10.5321,9.75714,11.6001,n505->n504,70.55,0.1,0.92875,0.1
2281,2282,4.68353e-4,n506,10.8092,10.528,9.74685,11.6152,n506->n505,70.7,0.2,0.758472,0.2
2282,2283,8.85527,n507,10.1186,9.96424,9.39999,10.4764,n507->n506,73.05,4.5,21.9868,4.5
2283,2284,8.29883,n508,10.4742,10.51,9.68836,11.7206,n508->n507,76,1.4,38.1603,1.4
2284,2285,25.7924,n509,10.9075,11.4721,10.3111,12.3396,n509->n508,77.8,2.2,53.6664,2.2
2285,2286,9.47471,n510,11.9032,12.0553,11.5516,12.5386,n510->n509,84.3,10.8,14.6804,10.8
2286,2287,0.00173884,n511,11.9883,12.0474,11.6757,12.4208,n511->n510,91.4,3.4,0.354453,3.4
2287,2288,0.0261738,n512,11.9904,12.0168,11.7385,12.2969,n512->n511,94.2,2.2,1.70958,2.2
2286,2289,0.566558,n513,12.1247,12.1979,11.7579,12.6162,n513->n510,91.35,3.3,6.49431,3.3
2285,2290,1.538,n514,11.494,11.7071,11.1658,12.2265,n514->n509,81.7,5.6,8.21395,5.6
2290,2291,1.13686,n515,11.8793,11.9091,11.5835,12.2244,n515->n514,90,11,5.03878,11
2290,2292,0.804252,n516,11.8443,11.877,11.505,12.2405,n516->n514,89.7,10.4,4.3586,10.4
2290,2293,1.00302e-5,n517,11.5444,11.7065,11.1843,12.2157,n517->n514,85.2,1.4,0.0419525,1.4
2293,2294,0.0106488,n518,11.5454,11.6869,11.1582,12.209,n518->n517,86.3,0.8,1.80831,0.8
2284,2295,1.08843,n519,10.7652,10.7077,10.1464,11.2839,n519->n508,79.25,5.1,7.24073,5.1
2295,2296,0.0128192,n520,10.8012,10.7291,10.2097,11.265,n520->n519,82,0.4,2.80587,0.4
2296,2297,0.0138553,n521,10.837,10.7514,10.2665,11.2521,n521->n520,82.55,0.7,2.20509,0.7
2297,2298,0.0682678,n522,10.9168,10.8009,10.3253,11.2903,n522->n521,83.35,0.9,4.31673,0.9
2298,2299,0.734814,n523,11.2195,10.9633,10.3744,11.659,n523->n522,85.2,2.8,8.0293,2.8
2299,2300,0.00223178,n524,11.151,10.9723,10.5785,11.3747,n524->n523,89.6,6,0.302286,6
2300,2301,0.0133017,n525,11.3081,10.9504,10.7239,11.235,n525->n524,94.75,4.3,0.871742,4.3
2301,2302,0.00110583,n526,11.2552,10.9441,10.7312,11.1801,n526->n525,96.95,0.1,1.6482,0.1
2300,2303,0.00160928,n527,11.0502,10.9798,10.6777,11.2822,n527->n524,93.65,2.1,0.433885,2.1
2303,2304,0.0277335,n528,10.9941,10.9483,10.6738,11.2281,n528->n527,95.1,0.8,2.91827,0.8
2298,2305,2.85302e-4,n529,10.8974,10.8041,10.3162,11.2963,n529->n522,84.3,1,0.264741,1
2305,2306,0.0182593,n530,10.8445,10.8297,10.5106,11.1486,n530->n529,87.9,6.2,0.850579,6.2
2296,2307,0.177423,n531,11.0076,10.8089,10.1931,11.4453,n531->n520,84.85,5.3,2.86771,5.3
2307,2308,2.27896,n532,11.0867,10.5229,10.1342,11.3677,n532->n531,91.4,7.8,8.47207,7.8
2283,2309,4.02035,n533,10.3631,10.3441,9.94086,10.7446,n533->n507,81.45,12.3,8.96081,12.3
2309,2310,6.26885e-5,n534,10.3635,10.3456,9.95444,10.7366,n534->n533,87.7,0.2,0.27749,0.2
2310,2311,0.00686759,n535,10.3408,10.3299,9.92503,10.738,n535->n534,89.25,2.9,0.762731,2.9
2311,2312,0.087999,n536,10.2814,10.2737,9.88492,10.6613,n536->n535,91.6,1.8,3.46554,1.8
2312,2313,2.53486,n537,9.96943,9.97207,9.75791,10.1994,n537->n536,94.25,3.5,13.3386,3.5
2313,2314,0.224827,n538,10.0105,10.0619,9.85921,10.1966,n538->n537,96.85,1.7,5.6999,1.7
2314,2315,0.0195658,n539,9.94983,10.0354,9.81506,10.1568,n539->n538,97.85,0.3,4.00273,0.3
2313,2316,0.0155638,n540,9.94678,9.94843,9.74772,10.1562,n540->n537,96.1,0.2,4.37231,0.2
2316,2317,0.00918328,n541,9.92824,9.93028,9.72946,10.1371,n541->n540,96.3,0.2,3.35855,0.2
2312,2318,5.32313,n542,10.7853,10.7108,10.4665,10.999,n542->n536,94.7,4.4,17.2395,4.4
2318,2319,6.68956e-4,n543,10.8351,10.7157,10.4834,11.0599,n543->n542,97.1,0.4,0.640969,0.4
2312,2320,0.441628,n544,9.96002,10.1478,9.65287,10.3078,n544->n536,95.25,5.5,4.44135,5.5
2283,2321,5.84524,n545,9.58563,9.5062,8.93231,10.0784,n545->n507,80.4,10.2,11.865,10.2
2321,2322,0.354349,n546,9.72471,9.61897,9.22941,10.014,n546->n545,87.85,4.7,4.30363,4.7
2322,2323,0.00109008,n547,9.74134,9.61272,9.2912,9.94362,n547->n546,90.8,1.2,0.472397,1.2
2323,2324,0.0232541,n548,10.0262,9.58383,9.14705,10.2845,n548->n547,92.95,3.1,1.35749,3.1
2323,2325,1.07914,n549,9.44098,9.41592,9.14306,9.70113,n549->n547,93.6,4.4,7.76212,4.4
2325,2326,0.0725248,n550,9.47217,9.46693,9.27263,9.65515,n550->n549,96.45,1.3,3.70203,1.3
2321,2327,1.85652,n551,9.30734,9.24807,8.65229,9.85403,n551->n545,87.2,3.4,11.5819,3.4
2283,2328,3.85072,n552,10.4306,10.336,9.69225,10.9808,n552->n507,77.6,4.6,14.3404,4.6
2328,2329,0.3359,n553,10.5233,10.4458,9.82322,11.0881,n553->n552,80.45,1.1,8.66117,1.1
2329,2330,2.27419,n554,10.7864,10.7315,10.0861,11.4029,n554->n553,82.6,3.2,13.2131,3.2
2330,2331,0.0060206,n555,10.8044,10.7462,10.0885,11.432,n555->n554,84.35,0.3,2.22038,0.3
2331,2332,0.0450254,n556,10.718,10.706,9.99318,11.4408,n556->n555,85.85,2.7,2.02402,2.7
2330,2333,1.15949,n557,10.9458,10.9355,10.4133,11.4428,n557->n554,87.8,7.2,6.28977,7.2
2329,2334,0.184156,n558,10.543,10.5271,10.0341,11.021,n558->n553,85.6,9.2,2.21752,9.2
2334,2335,0.109882,n559,10.5988,10.5899,10.136,11.0363,n559->n558,91.1,1.8,3.87252,1.8
2282,2336,44.233,n560,11.5649,11.788,10.6231,12.7006,n560->n506,73.2,4.8,47.5796,4.8
2336,2337,12.2341,n561,12.0677,12.4506,11.4075,13.5532,n561->n560,77.2,3.2,30.6464,3.2
2337,2338,14.5258,n562,13.1049,13.1727,12.7554,13.5776,n562->n561,85.6,13.6,16.1983,13.6
2338,2339,0.296732,n563,13.0355,13.0695,12.7461,13.3974,n563->n562,93.3,1.8,6.36376,1.8
2339,2340,6.4193e-4,n564,13.0433,13.0743,12.7576,13.3935,n564->n563,94.3,0.2,0.887967,0.2
2338,2341,0.295583,n565,13.2198,13.2757,12.8683,13.6687,n565->n562,92.9,1,8.52134,1
2337,2342,2.7287,n566,12.6177,12.7636,11.8872,13.6663,n566->n561,82.2,6.8,9.92867,6.8
2342,2343,0.0016951,n567,12.9935,12.7714,12.0894,13.8465,n567->n566,90.25,9.3,0.211604,9.3
2336,2344,2.85302e-4,n568,11.565,11.7848,10.6452,12.6759,n568->n560,75.75,0.3,0.483348,0.3
2344,2345,0.364634,n569,11.0559,11.6704,9.97183,12.5193,n569->n568,83.7,15.6,2.39626,15.6
2344,2346,0.00110583,n570,11.7032,11.7785,11.0741,12.4357,n570->n568,78,4.2,0.254324,4.2
2346,2347,14.154,n571,12.4953,12.4913,11.6859,13.1807,n571->n570,84.9,9.6,19.0315,9.6
2347,2348,5.36339,n572,12.8616,12.93,12.2937,13.465,n572->n571,91.2,3,20.9569,3
2346,2349,2.05525,n573,11.4232,11.5069,10.7944,12.2166,n573->n570,83.85,7.5,8.20483,7.5
2349,2350,0.287037,n574,11.5656,11.6084,10.967,12.215,n574->n573,89.05,2.9,4.93103,2.9
2281,2351,6.15462e-4,n575,10.7949,10.5274,9.7514,11.5875,n575->n505,70.7,0.2,0.869468,0.2
2351,2352,0.97377,n576,10.8073,10.7143,10.0873,11.3644,n576->n575,75.45,9.3,5.07171,9.3
2352,2353,0.0675799,n577,10.8737,10.7636,10.121,11.4423,n577->n576,80.95,1.7,3.12502,1.7
2353,2354,0.00731199,n578,10.9088,10.7474,10.049,11.52,n578->n577,82.35,1.1,1.27788,1.1
2354,2355,7.63261,n579,10.2873,10.224,9.60521,10.9062,n579->n578,86.4,7,16.3665,7
2355,2356,0.0428132,n580,10.2844,10.2632,9.79941,10.7258,n580->n579,92.1,4.4,1.54607,4.4
2353,2357,1.42054,n581,10.9089,10.9894,10.3512,11.6164,n581->n577,84.3,5,8.35429,5
2357,2358,0.0908401,n582,10.4981,10.9323,10.5943,11.2352,n582->n581,90.45,7.3,1.74842,7.3
2358,2359,2.34316e-4,n583,10.5378,10.9294,10.5933,11.2341,n583->n582,94.2,0.2,0.53648,0.2
2359,2360,0.476673,n584,10.8854,11.0602,10.7752,11.3212,n584->n583,95.1,1.6,8.55497,1.6
2358,2361,29.7984,n585,9.60661,9.89813,9.64942,10.1108,n585->n582,96.1,4,42.7794,4
2358,2362,1.47388e-4,n586,10.5402,10.9346,10.6048,11.2351,n586->n582,94.2,0.2,0.425484,0.2
2358,2363,88.9802,n587,9.76304,9.14522,8.81444,9.54001,n587->n582,94.85,1.5,120.717,1.5
2352,2364,0.0061441,n588,10.7584,10.6995,10.0719,11.3322,n588->n576,80.75,1.3,1.07752,1.3
2364,2365,2.05374,n589,11.0115,10.971,10.3679,11.5021,n589->n588,83.6,4.4,10.7081,4.4
2365,2366,0.962862,n590,10.8038,10.7851,10.2648,11.3217,n590->n589,88.5,5.4,6.6184,5.4
2365,2367,0.0119384,n591,11.0307,10.9917,10.3816,11.5244,n591->n589,85.9,0.2,3.82936,0.2
2367,2368,7.93597,n592,11.4976,11.5254,11.2051,11.8439,n592->n591,88.2,4.4,21.0495,4.4
2364,2369,2.00262,n593,10.4633,10.4314,9.68096,11.1705,n593->n588,82.95,3.1,12.5976,3.1
2369,2370,16.7499,n594,9.74573,9.65604,9.13997,10.248,n594->n593,88.4,7.8,22.9682,7.8
2351,2371,26.6889,n595,9.67434,9.54867,8.91256,10.2487,n595->n575,78.9,16.2,20.1176,16.2
2371,2372,0.582965,n596,9.46857,9.40402,8.89963,9.94324,n596->n595,89.15,4.3,5.77105,4.3
2280,2373,4.72359,n597,11.3767,10.9474,9.85312,12.3136,n597->n504,74.35,7.7,12.2761,7.7
2373,2374,92.4357,n598,12.6639,12.7689,11.642,13.6124,n598->n597,84.3,12.2,43.1428,12.2
2279,2375,97.9226,n599,8.8414,8.74467,7.9475,9.59969,n599->n503,64.95,30.7,27.9924,30.7
2375,2376,0.443454,n600,8.67708,8.61851,7.91246,9.35939,n600->n599,82.85,5.1,4.62176,5.1
2278,2377,7.96424,n601,12.4547,11.8807,10.698,13.4658,n601->n502,40.05,6.7,17.0885,6.7
2377,2378,0.308931,n602,12.8979,11.986,10.8435,13.6023,n602->n601,44.75,2.7,5.30172,2.7
2378,2379,0.00307174,n603,12.9012,11.9965,10.8634,13.5953,n603->n602,46.4,0.6,1.12146,0.6
2379,2380,0.010058,n604,12.8467,11.9775,10.8409,13.574,n604->n603,47.45,1.5,1.28345,1.5
2380,2381,2.34316e-4,n605,12.851,11.9804,10.8403,13.5802,n605->n604,48.3,0.2,0.53648,0.2
2381,2382,1.81383,n606,12.1552,11.7252,10.817,12.6959,n606->n605,53.7,10.6,6.48356,10.6
2382,2383,0.45328,n607,12.1793,11.8528,10.9373,12.7654,n607->n606,63.3,8.6,3.59834,8.6
2383,2384,0.0142306,n608,12.1482,11.8302,10.9275,12.7362,n608->n607,67.9,0.6,2.41381,0.6
2384,2385,22.4577,n609,10.9873,10.9324,10.4596,11.4268,n609->n608,79.15,21.9,15.8719,21.9
2384,2386,0.0305254,n610,12.1687,11.8633,11.5074,12.2262,n610->n608,76.2,16,0.684603,16
2386,2387,1.9892,n611,11.7224,11.5961,11.0884,12.1031,n611->n610,86.9,5.4,9.51284,5.4
2387,2388,0.00660765,n612,11.6151,11.5807,11.2203,11.9441,n612->n611,92.1,5,0.569779,5
2386,2389,0.954593,n613,11.7891,11.6782,11.2451,12.1082,n613->n610,86.15,3.9,7.75434,3.9
2386,2390,2.34477,n614,12.638,12.1534,11.5905,13.2008,n614->n610,86,3.6,12.6493,3.6
2390,2391,0.0141049,n615,12.6718,12.1759,11.5946,13.385,n615->n614,87.9,0.2,4.16235,0.2
2391,2392,1.3485e-4,n616,12.7917,12.1737,11.5261,13.5603,n616->n615,89.35,2.7,0.110767,2.7
2391,2393,52.3621,n617,13.4174,13.5468,12.8973,14.0159,n617->n615,91,6,46.3021,6
2383,2394,59.7808,n618,13.2644,13.3176,12.4715,14.0533,n618->n607,77.55,19.9,27.1658,19.9
2382,2395,0.00123211,n619,12.1416,11.7186,10.8057,12.6878,n619->n606,59.1,0.2,1.2302,0.2
2395,2396,1.0486,n620,11.8074,11.5246,10.4822,12.5754,n620->n619,62.7,7,6.06629,7
2381,2397,201.699,n621,14.4446,14.671,13.7655,15.5433,n621->n605,57.55,18.3,52.0348,18.3
2379,2398,6.55914,n622,13.5321,12.4817,11.0908,14.3066,n622->n603,54.25,15.1,10.3301,15.1
2398,2399,7.67934e-4,n623,12.9187,12.487,11.4274,13.5995,n623->n622,69.3,15,0.112146,15
2378,2400,644.367,n624,15.7541,16.7951,15.3119,17.8552,n624->n602,55.1,18,93.7774,18
2400,2401,0.0750482,n625,15.8665,16.7432,15.3191,17.8516,n625->n624,65.6,3,2.479,3
2401,2402,9.32099,n626,17.1917,17.3216,16.4168,18.1767,n626->n625,77.15,20.1,10.673400000000001,20.1
2402,2403,3.16985,n627,16.9843,16.9843,16.6713,17.3139,n627->n626,91.4,8.4,9.62825,8.4
2400,2404,2.32059,n628,16.7237,17.0837,16.2639,17.8366,n628->n624,68.1,8,8.44155,8
2404,2405,0.10198,n629,16.8746,17.1442,16.4014,17.863,n629->n628,72.7,1.2,4.56915,1.2
2405,2406,4.01897,n630,16.7107,16.7644,16.1327,17.4223,n630->n629,81,15.4,8.00692,15.4
2405,2407,0.112699,n631,16.9656,17.2078,16.4605,17.9859,n631->n629,73.65,0.7,6.28896,0.7
2377,2408,28.2867,n632,13.0636,12.8883,11.6565,14.0802,n632->n601,64.15,41.5,12.94,41.5
2277,2409,1.07963,n633,10.6611,11.0587,9.84999,12.2663,n633->n501,40.85,20.7,3.57949,20.7
2409,2410,2.86463,n634,11.1574,11.3794,10.5407,12.1892,n634->n633,61.6,20.8,5.81661,20.8
2410,2411,0.0281747,n635,11.2008,11.4112,10.7077,12.0981,n635->n634,74.1,4.2,1.28373,4.2
2411,2412,4.45785e-4,n636,11.2031,11.4152,10.7144,12.098,n636->n635,76.3,0.2,0.739973,0.2
2412,2413,0.0285302,n637,10.7953,11.3832,10.6756,12.0015,n637->n636,82.55,12.3,0.754863,12.3
2409,2414,11.3427,n638,10.3269,10.4207,9.44688,11.4539,n638->n633,63.35,24.3,10.7083,24.3
2414,2415,0.0160483,n639,10.4207,10.4447,9.83625,11.053,n639->n638,82.6,14.2,0.526912,14.2
2276,2416,9.27592,n640,11.6812,11.8179,10.6887,12.9764,n640->n500,51.85,48.5,6.8545,48.5
2416,2417,4.71098,n641,11.3907,11.4067,10.8637,11.9647,n641->n640,81.95,11.7,9.9456,11.7
2417,2418,0.0047086,n642,11.4037,11.4197,10.8776,11.9773,n642->n641,87.9,0.2,2.40491,0.2
2417,2419,0.0119384,n643,11.3728,11.386,10.8379,11.942,n643->n641,87.9,0.2,3.82936,0.2
2275,2420,64.4773,n644,11.3532,12.4882,11.0811,13.8103,n644->n499,28.7,27.6,23.9561,27.6
2420,2421,0.728493,n645,11.7607,12.6499,11.2951,13.9291,n645->n644,44.65,4.3,6.45129,4.3
2421,2422,46.7281,n646,13.6713,13.945,13.0543,14.7969,n646->n645,59.65,25.7,21.1344,25.7
2422,2423,0.505898,n647,13.9772,14.0797,13.2455,14.8823,n647->n646,78.05,11.1,3.34609,11.1
2422,2424,2.51172,n648,14.1645,14.2452,13.56,14.9038,n648->n646,80.2,15.4,6.32985,15.4
2421,2425,0.791991,n649,12.2227,12.4813,11.5096,13.4538,n649->n645,58.1,22.6,2.93409,22.6
2425,2426,1.67239e-4,n650,12.2242,12.4788,11.5104,13.4509,n650->n649,69.5,0.2,0.453233,0.2
2426,2427,4.5216,n651,12.0676,12.076,11.7191,12.4417,n651->n650,82.5,25.8,6.56152,25.8
2420,2428,0.0507997,n652,12.4084,12.5309,11.9072,13.159,n652->n644,58.75,32.5,0.619665,32.5
2428,2429,5.46086e-5,n653,12.4113,12.5323,11.9071,13.1654,n653->n652,75.05,0.1,0.366268,0.1
2274,2430,1.30998,n654,7.70206,9.87332,5.37811,11.7692,n654->n498,15.3,3.2,10.0282,3.2
2430,2431,3.7203,n655,8.73963,9.5079,7.23047,11.2857,n655->n654,25.9,18,7.12559,18
2431,2432,0.310077,n656,9.16055,9.6134,7.54291,11.3643,n656->n655,38.35,6.9,3.3226,6.9
2432,2433,4.45239,n657,9.69009,10.0131,7.92219,11.7521,n657->n656,45.2,6.8,12.6827,6.8
2433,2434,0.0284946,n658,9.72702,9.98117,7.87376,11.8466,n658->n657,50.05,2.9,1.55364,2.9
2434,2435,59.1268,n659,8.8133,8.5244,7.34206,10.2826,n659->n658,56.15,9.3,39.5202,9.3
2435,2436,5.47336,n660,8.13006,8.08118,7.31931,8.92122,n660->n659,64.75,7.9,13.0461,7.9
2436,2437,0.284131,n661,7.82461,7.9802,7.34102,8.74543,n661->n660,71.45,5.5,3.56243,5.5
2437,2438,0.0102015,n662,7.791,7.96106,7.3006,8.75102,n662->n661,74.3,0.2,3.53984,0.2
2438,2439,2.90092,n663,7.54079,7.63838,6.5068,8.33807,n663->n662,74.95,1.1,25.453,1.1
2439,2440,25.9992,n664,6.19825,6.67239,5.27431,7.73108,n664->n663,80.3,9.6,25.7936,9.6
2440,2441,11.0256,n665,5.58578,6.04331,4.68095,7.13407,n665->n664,86.75,3.3,28.6492,3.3
2441,2442,1.9582,n666,6.26156,6.30842,5.87712,6.72314,n666->n665,91,5.2,9.61823,5.2
2442,2443,0.0186826,n667,6.24391,6.28253,5.87087,6.68683,n667->n666,93.7,0.2,4.7904,0.2
2442,2444,0.0320755,n668,6.30521,6.34235,5.91709,6.76379,n668->n666,93.7,0.2,6.27682,0.2
2444,2445,3.72814,n669,6.68914,6.70815,6.24854,7.13288,n669->n668,94.75,1.9,21.9552,1.9
2441,2446,29.9202,n670,5.45956,5.00703,4.35147,5.86238,n670->n665,88.6,0.4,135.556,0.4
2446,2447,0.00388931,n671,5.38586,4.99521,4.3751,5.76463,n671->n670,89.15,0.7,1.1683,0.7
2439,2448,0.160611,n672,7.69047,7.71431,6.8692,8.39634,n672->n663,76.7,2.4,4.05462,2.4
2448,2449,0.283738,n673,7.89644,7.81522,7.13491,8.49422,n673->n672,79.65,3.5,4.46264,3.5
2449,2450,0.00140252,n674,7.92763,7.80813,7.15128,8.50117,n674->n673,81.95,1.1,0.559663,1.1
2450,2451,0.172456,n675,7.8102,7.72945,7.1258,8.37201,n675->n674,83.2,1.4,5.50102,1.4
2451,2452,9.19107,n676,7.16394,7.1551,6.72172,7.61046,n676->n675,87.55,7.3,17.5869,7.3
2452,2453,0.00281689,n677,7.15122,7.14504,6.71438,7.59078,n677->n676,91.25,0.1,2.63059,0.1
2453,2454,0.00434641,n678,7.13823,7.13255,6.69526,7.58142,n678->n677,91.35,0.1,3.26763,0.1
2439,2455,36.2187,n679,6.5563,6.49823,5.98985,7.05122,n679->n663,83.35,15.7,23.8059,15.7
2455,2456,0.0427259,n680,6.4833,6.45907,6.05649,6.8907,n680->n679,92.6,2.8,1.93613,2.8
2437,2457,46.5911,n681,9.19938,9.27334,8.77256,9.72452,n681->n661,83.9,19.4,24.2895,19.4
2437,2458,1.48474e-5,n682,7.86038,7.97947,7.25143,8.79638,n682->n661,75.45,2.5,0.0381965,2.5
2458,2459,34.0578,n683,9.09872,9.08508,8.61125,9.55637,n683->n682,84.35,15.3,23.3846,15.3
2459,2460,0.15354,n684,9.03069,9.01085,8.59381,9.44185,n684->n683,92.4,0.8,6.86648,0.8
2460,2461,0.527256,n685,8.88268,8.87328,8.59645,9.16702,n685->n684,94.4,3.2,6.36215,3.2
2459,2462,1.37251,n686,9.11327,9.30703,8.36396,9.83523,n686->n683,93.7,3.4,9.95833,3.4
2462,2463,0.134385,n687,9.22906,9.37649,8.72362,9.89226,n687->n686,95.55,0.3,10.4902,0.3
2459,2464,0.00352309,n688,9.12915,9.07384,8.57588,9.61333,n688->n683,92.75,1.5,0.759599,1.5
2458,2465,8.03396,n689,7.30737,7.44248,6.75834,8.13257,n689->n682,80.85,8.3,15.4203,8.3
2465,2466,0.0659569,n690,7.41577,7.49113,6.87689,8.09408,n690->n689,86.5,3,2.32401,3
2466,2467,1.02073,n691,7.64613,7.68254,7.1098,8.21105,n691->n690,89.7,3.4,8.58785,3.4
2465,2468,3.34898,n692,6.91687,7.09578,6.31572,7.84996,n692->n689,86.9,3.8,14.7141,3.8
2468,2469,0.112309,n693,7.10503,7.15927,6.64299,7.65983,n693->n692,91.3,5,2.34904,5
2468,2470,24.558,n694,6.2149,6.15693,5.57918,6.9103,n694->n692,91.3,5,34.736,5
2436,2471,0.217086,n695,7.99697,7.99291,7.22865,8.78856,n695->n660,70.85,4.3,3.52168,4.3
2471,2472,0.0019356,n696,7.92985,8.00125,7.27086,8.73393,n696->n695,78.1,10.2,0.215912,10.2
2472,2473,0.00742526,n697,7.94552,8.01757,7.29472,8.74499,n697->n696,83.3,0.2,3.02001,0.2
2473,2474,7.08543,n698,8.50709,8.52186,8.15897,8.85998,n698->n697,89.55,12.3,11.8959,12.3
2473,2475,2.03924,n699,8.26269,8.28811,7.80965,8.73922,n699->n697,88.25,9.7,7.18648,9.7
2472,2476,29.956,n700,7.03802,6.96434,6.53059,7.46858,n700->n696,88.45,10.5,26.4737,10.5
2471,2477,1.56971,n701,7.75084,7.75555,6.96083,8.58324,n701->n695,78.05,10.1,6.17899,10.1
2434,2478,86.6407,n702,11.2919,11.7446,10.3927,12.9075,n702->n658,58.55,14.1,38.8525,14.1
2478,2479,0.112168,n703,11.6655,11.808,10.6138,13.0018,n703->n702,69.9,8.6,1.79,8.6
2479,2480,10.0352,n704,11.2582,11.2079,10.7493,11.6863,n704->n703,81.5,14.6,12.9943,14.6
2480,2481,0.00635271,n705,11.2401,11.1928,10.7339,11.6739,n705->n704,88.9,0.2,2.7934,0.2
2481,2482,4.73392,n706,10.7865,10.7806,10.4642,11.105,n706->n705,91.45,4.9,15.4057,4.9
2482,2483,0.143633,n707,10.6549,10.7088,10.4165,10.9808,n707->n706,95,2.2,4.00483,2.2
2480,2484,1.65469,n708,11.5567,11.4516,11.0065,11.9164,n708->n704,90.15,2.7,12.27,2.7
2484,2485,0.0296101,n709,11.5991,11.4842,11.037,11.9629,n709->n708,91.65,0.3,4.92411,0.3
2485,2486,0.0111446,n710,11.5906,11.5042,11.0671,11.956,n710->n709,92.3,1,1.65463,1
2478,2487,5.12767,n711,12.0079,12.1736,11.3839,12.9109,n711->n702,70.9,10.6,10.9012,10.6
2487,2488,0.0571744,n712,12.0296,12.1283,11.3993,12.8491,n712->n711,78,3.6,1.97523,3.6
2488,2489,1.60483,n713,11.8733,11.8883,11.3035,12.5263,n713->n712,83.2,6.8,7.61425,6.8
2489,2490,1.05293,n714,11.7154,11.6939,11.2023,12.22,n714->n713,88,2.8,9.61143,2.8
2490,2491,1.08018,n715,11.5538,11.497,11.2259,11.8384,n715->n714,92,5.2,7.14356,5.2
2491,2492,0.00984739,n716,11.535,11.4782,11.2238,11.7548,n716->n715,94.65,0.1,4.91845,0.1
2492,2493,0.0111446,n717,11.5066,11.4582,11.2114,11.7132,n717->n716,94.8,0.2,3.69986,0.2
2492,2494,0.0704922,n718,11.444,11.4279,11.2044,11.6609,n718->n716,95.7,2,2.94255,2
2490,2495,0.285907,n719,11.5964,11.5926,11.1858,12.018,n719->n714,91.75,4.7,3.86573,4.7
2487,2496,2.5394,n720,12.42,12.4755,11.8747,13.0479,n720->n711,79.55,6.7,9.64931,6.7
2496,2497,0.281969,n721,12.5412,12.5761,11.9913,13.1479,n721->n720,83.7,1.6,6.57974,1.6
2497,2498,0.00507777,n722,12.5785,12.5896,12.1516,13.0219,n722->n721,87.15,5.3,0.485139,5.3
2498,2499,6.96539e-6,n723,12.5799,12.5901,12.1531,13.0245,n723->n722,89.85,0.1,0.13081,0.1
